,query,sku,clicks,rank,num_impressions,doc_id,category,product_name,query_id,name_match,name_match_phrase,customerReviewAverage,customerReviewCount,shortDescription_match_phrase,longDescription_match_phrase,salesRankShortTerm,salesRankLongTerm,click_prior,name_hyphens,sku_term,category_id_match,grade
4160,Toshiba laptop,1974715,22,4.0,348,1974715,abcat0101001,fake,1533,6.264573,3.546669,4.0,119.0,0.0,0.0,0.0,0.0,0.006,6.629031,0.0,0.0,0.6
947,Chromebook,2809229,13,3.0,61,2809229,abcat0515039,fake,352,6.069643,6.069643,2.8,5.0,0.0,14.1369,0.0,0.0,0.071,6.572241,0.0,0.0,0.4
5925,flatout,2717592,15,1.0,58,2717592,abcat0901005,fake,2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
605,Blu ray player,2003047,22,3.0,252,2003047,cat02015,fake,236,13.023479,13.023479,3.8,379.0,0.0,14.824339,6.5628496e-06,0.0,0.011,13.426992,0.0,0.0,0.6
5153,bluetooth,1247988,16,9.0,693,1247988,cat02009,fake,1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
6945,kindle fire,2842092,11,3.0,142,2842092,pcmcat209400050001,fake,2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
8704,touchpad,2884085,39,5.0,3363,2884085,abcat0403004,fake,3137,8.910819,8.910819,4.9,15.0,7.459221,8.711498,0.0,0.0,0.001,8.681595,0.0,0.0,0.1
8967,washers,9763303,11,3.0,117,9763303,pcmcat201900050009,fake,3233,7.5435114,7.5435114,4.7,11.0,7.8118505,5.9649,0.5627298,6.093102e-09,0.031,6.991452,0.0,0.0,0.2
8465,stylus,2822044,10,6.0,228,2822044,pcmcat143000050011,fake,3058,8.900635,8.900635,4.1,8.0,0.0,7.151026,0.0,0.0,0.007,10.224038,0.0,0.0,0.1
7279,maroon 5,1202986,34,1.0,117,1202986,cat02015,fake,2591,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.8
1471,Garmin gps,1089764,27,1.0,130,1089764,pcmcat186100050006,fake,570,15.804394,7.9001236,4.4,227.0,0.0,0.0,0.0,0.0,0.104,15.544746,0.0,0.0,0.7
7351,microwaves,15342434,15,1.0,111,15342434,pcmcat152100050038,fake,2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.5
1539,Goodfellas,3071222,11,1.0,27,3071222,pcmcat212600050008,fake,600,12.82113,12.82113,4.8,10.0,0.0,0.0,0.055323616,1.975577e-39,0.407,12.42843,0.0,0.0,0.3
5344,canon powershot,1218378,10,3.0,113,1218378,pcmcat242000050005,fake,1922,11.098728,11.098728,4.6,199.0,0.0,0.0,0.0,0.0,0.029,9.767617,0.0,0.0,0.1
774,Call of duty,2945292,23,2.0,195,2945292,abcat0101001,fake,291,11.290179,11.29018,4.3,22.0,0.0,13.39431,0.0,0.0,0.024,13.315037,0.0,0.0,0.7
308,Apple Mac,9755322,28,1.0,104,9755322,abcat0515027,fake,130,2.6581287,0.0,4.8,322.0,0.0,0.0,0.0,0.0,0.135,6.2965345,0.0,0.0,0.8
3032,Piano keyboard,9962766,10,1.0,45,9962766,pcmcat247400050000,fake,1133,9.42766,2.678564,4.6,19.0,0.0,3.9666328,0.11279705,0.0,0.222,9.779636,0.0,0.0,0.2
2463,Lord of the rings,2629119,114,1.0,248,2629119,abcat0703002,fake,902,8.293329,8.293329,4.7,78.0,0.0,0.0,0.5970176,3.7707133e-15,0.23,11.997259,0.0,0.0,0.9
246,Alpine,9897477,16,7.0,409,9897477,abcat0515028,fake,113,4.7569923,4.7569923,3.9,7.0,0.0,0.0,5.5874338e-08,0.0,0.003,4.9143486,0.0,0.0,0.3
3199,Projector,9404879,21,8.0,1028,9404879,abcat0706002,fake,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2817,Netgear,8998506,16,3.0,189,8998506,cat02015,fake,1030,9.172093,9.172093,4.3,1025.0,0.0,0.0,1.0,0.99937636,0.021,9.714213,0.0,0.0,0.5
3029,Photoshop,1323148,43,1.0,166,1323148,abcat0905001,fake,1131,6.987047,6.987047,3.8,29.0,0.0,3.8043375,0.0,0.0,0.052,7.690379,0.0,0.0,0.8
3246,Ps3 consoles,3061302,16,1.0,37,3061302,abcat0706002,fake,1195,0.0,0.0,4.5,121.0,0.0,0.0,0.9993503,0.9917985,0.432,0.0,0.0,0.0,0.5
6275,hot fuzz,9421976,11,1.0,47,9421976,abcat0301014,fake,2292,15.965635,15.965637,0.0,0.0,0.0,0.0,0.0,0.0,0.117,17.072319,0.0,0.0,0.3
3308,Razer,1272013,17,2.0,242,1272013,abcat0102003,fake,1222,8.716878,8.716878,3.9,20.0,0.0,0.0,0.8836266,0.002313542,0.009,8.792268,0.0,0.0,0.5
8398,speakers,9454752,16,6.0,542,9454752,pcmcat214700050000,fake,3028,3.6618567,3.6618567,4.3,10.0,0.0,3.6347249,0.0,0.0,0.004,0.0,0.0,0.0,0.2
9185,xbox 360 console,2873059,88,3.0,616,2873059,pcmcat143200050028,fake,3294,9.417445,0.0,4.8,47.0,0.0,7.9513626,0.17286074,5.9354664e-25,0.013,9.744191,0.0,0.0,0.9
7393,modern family,1195958,11,2.0,53,1195958,abcat0907005,fake,2633,8.405513,8.405512,5.0,6.0,0.0,0.0,0.24092926,1.1408289e-36,0.069,8.542448,0.0,0.0,0.3
8817,tv mount,9345844,12,3.0,184,9345844,cat02015,fake,3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2410,Lg tv,2970264,14,2.0,105,2970264,cat02015,fake,880,4.1052856,0.0,4.4,111.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.4
7534,nintendo 3ds,1988047,23,2.0,146,1988047,pcmcat219900050000,fake,2701,14.624317,12.513329,4.6,48.0,0.0,8.833934,0.8791596,0.043205507,0.053,26.042389,0.0,0.0,0.7
5349,canon sd1000,2044104,21,1.0,65,2044104,cat09000,fake,1925,4.417693,0.0,4.6,171.0,0.0,0.0,0.36912,1.4e-45,0.162,0.0,0.0,0.0,0.7
1027,DVD storage,9735301,11,1.0,57,9735301,pcmcat161500050000,fake,389,7.4271173,0.0,4.1,22.0,0.0,3.1511497,0.7030117,1.9149685e-07,0.193,0.0,0.0,0.0,0.3
2684,Mini laptops,2738738,10,1.0,55,2738738,abcat0911004,fake,973,0.0,0.0,3.9,117.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.2
5842,evga,1734043,20,1.0,84,1734043,pcmcat164200050013,fake,2134,7.862895,7.862895,4.0,4.0,0.0,0.0,0.0,0.0,0.079,7.2741747,0.0,0.0,0.6
1106,Denon,2127161,22,2.0,194,2127161,pcmcat171900050028,fake,415,5.8640375,5.8640375,4.0,22.0,0.0,0.0,0.018351294,0.0,0.038,5.4562244,0.0,0.0,0.6
8986,web camera,1722057,16,1.0,98,1722057,abcat0102003,fake,3241,0.0,0.0,4.2,32.0,0.0,0.0,0.97856796,0.6630088,0.054,0.0,0.0,0.0,0.5
581,Blackberry playbook,2387041,48,2.0,290,2387041,pcmcat247400050000,fake,225,18.995008,18.995008,4.0,77.0,12.68075,11.4723015,0.0,0.0,0.033,15.743378,0.0,0.0,0.8
3200,Projector,9405262,19,9.0,1028,9405262,pcmcat209400050001,fake,1188,8.692431,8.692431,4.2,6.0,0.0,7.9140406,0.0,0.0,0.001,9.288396,0.0,0.0,0.2
657,Boardwalk empire,3215514,123,1.0,211,3215514,pcmcat171900050029,fake,250,18.214317,18.214315,0.0,0.0,24.98116,0.0,0.0,0.0,0.291,18.393326,0.0,0.0,0.9
7743,portable air conditioner,2699383,20,1.0,100,2699383,pcmcat200900050015,fake,2802,15.982817,15.982817,5.0,1.0,0.0,17.027313,0.0,0.0,0.067,15.910314,0.0,0.0,0.6
3079,Playstation,3061302,52,1.0,151,3061302,pcmcat247400050000,fake,1156,6.38839,6.38839,4.5,121.0,0.0,6.4352813,0.9993503,0.9917985,0.115,5.8525386,0.0,0.0,0.9
8872,usb hub,8210633,10,3.0,108,8210633,abcat0513005,fake,3198,6.6400366,0.0,3.5,4.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.1
3126,Portable hard drive,1251309,12,2.0,138,1251309,abcat0715007,fake,1170,6.6715517,0.0,4.2,164.0,0.0,0.0,0.90776825,0.22544447,0.043,6.544525,0.0,0.0,0.3
4885,android tablet,2971069,10,5.0,231,2971069,abcat0201011,fake,1775,6.6694355,0.0,4.4,14.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.1
4372,Uncharted,1708812,17,3.0,122,1708812,pcmcat180400050000,fake,1603,9.736543,9.736543,4.8,80.0,0.0,7.726631,0.76462066,0.012868289,0.028,9.845585,0.0,0.0,0.5
9059,wild hogs,8371255,27,2.0,80,8371255,pcmcat180400050000,fake,3264,12.086369,12.086369,4.7,6.0,0.0,0.0,0.0,0.0,0.169,13.272193,0.0,0.0,0.7
3008,Panasonic tv,2125233,12,1.0,47,2125233,pcmcat144700050004,fake,1116,5.7309933,0.0,4.5,121.0,0.0,0.0,3.160879e-11,0.0,0.255,0.0,0.0,0.0,0.3
8423,star wars,2550155,71,5.0,1594,2550155,pcmcat247400050000,fake,3040,7.4698257,7.4698257,4.0,12.0,0.0,0.0,0.47388148,7.712919e-10,0.004,9.749491,0.0,0.0,0.8
6276,hotspot,2313032,10,1.0,42,2313032,abcat0205008,fake,2293,10.661271,10.661271,5.0,3.0,0.0,6.932953,0.0,0.0,0.238,11.458452,0.0,0.0,0.2
1842,Hp laptops,3184708,11,6.0,246,3184708,abcat0503007,fake,695,6.9855747,4.060091,4.5,30.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.1
5989,galaxy tab 10.1,2775261,12,4.0,173,2775261,abcat0507007,fake,2193,23.360325,23.360325,4.2,63.0,0.0,17.519764,0.0,0.0,0.014,28.770906,0.0,0.0,0.2
7672,pico projector,9809492,12,1.0,27,9809492,pcmcat209000050008,fake,2776,18.890636,9.07761,4.0,48.0,0.0,0.0,0.0028975597,0.0,0.444,20.487442,0.0,0.0,0.3
4653,X men,3209204,18,2.0,195,3209204,pcmcat200900050015,fake,1697,9.359189,9.35919,5.0,2.0,0.0,0.0,0.78796893,0.032840047,0.046,9.208693,0.0,1.6890997,0.5
757,Brink,9810365,10,1.0,24,9810365,abcat0208029,fake,284,12.312968,12.312968,3.5,6.0,0.0,5.9876804,0.8431545,2.0510888e-21,0.417,11.923868,0.0,0.0,0.2
3016,Paul,2871185,27,1.0,56,2871185,abcat0704010,fake,1123,5.876775,5.876775,4.3,11.0,0.0,0.0,0.0020528992,1.0418036e-35,0.482,6.0441647,0.0,0.0,0.8
7253,macbook charger,1019306,14,1.0,22,1019306,pcmcat158900050018,fake,2576,8.317114,0.0,3.8,37.0,0.0,0.0,0.99888617,0.9715661,0.636,0.0,0.0,0.0,0.5
3675,Skullcandy headphones,8483697,21,1.0,115,8483697,pcmcat164200050013,fake,1349,12.012408,4.1568985,3.9,208.0,0.0,0.0,3.8316253e-16,0.0,0.061,13.118811,0.0,0.0,0.6
1391,Flip camera,1159311,32,1.0,83,1159311,abcat0403004,fake,534,5.7983446,0.0,4.2,94.0,0.0,0.0,0.0,0.0,0.193,0.0,0.0,8.434435,0.8
2669,Microwave,9419729,21,4.0,363,9419729,pcmcat247400050000,fake,967,6.145996,6.145996,3.3,26.0,0.0,7.0875225,0.6636147,5.3084985e-09,0.007,6.2865314,0.0,0.0,0.5
2036,Ipad 2,2339386,31,4.0,633,2339386,pcmcat201900050008,fake,763,7.5667505,4.5790844,4.7,164.0,0.0,6.19495,2.7589877e-11,0.0,0.006,7.7461677,0.0,0.0,0.6
2230,Kitchen aid,8815703,11,2.0,42,8815703,pcmcat183800050007,fake,832,0.0,0.0,4.6,5.0,0.0,0.0,3.8232858e-05,0.0,0.131,10.722782,0.0,0.0,0.3
5898,fast five,3415337,103,2.0,430,3415337,pcmcat158900050018,fake,2153,11.004793,11.004793,4.4,7.0,0.0,0.0,0.0,0.0,0.03,12.004155,0.0,0.0,0.9
3507,Samsung galaxy tab,2842092,13,7.0,420,2842092,pcmcat144700050004,fake,1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
4770,Xmen first class,3209231,328,1.0,465,3209231,cat02015,fake,1727,8.004131,0.0,4.1,27.0,0.0,0.0,0.5570359,0.004519312,0.235,14.588067,0.0,1.6890997,0.9
7110,led tv,2380145,19,1.0,151,2380145,pcmcat230800050017,fake,2534,4.7479753,0.0,4.7,80.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.6
7846,projector,3176209,10,12.0,742,3176209,abcat0208011,fake,2829,5.111143,5.111143,0.0,0.0,7.0479045,6.6221795,0.0,0.0,0.001,4.612339,0.0,0.0,0.0
2177,Keyboard,9962766,15,4.0,385,9962766,pcmcat209000050008,fake,820,5.4999533,5.4999533,4.6,19.0,0.0,4.903454,0.11279705,0.0,0.004,5.7224016,0.0,0.0,0.3
399,Asus i5,2906406,13,1.0,25,2906406,pcmcat214700050000,fake,167,8.0711975,1.6704903,4.3,68.0,0.0,0.0,0.0,0.0,0.52,12.914503,0.0,0.0,0.4
4421,Viper,9008539,13,4.0,201,9008539,cat02015,fake,1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1944,Ihome,2205043,27,6.0,648,2205043,pcmcat143000050007,fake,743,5.8208847,5.8208847,4.2,28.0,0.0,0.0,0.0,0.0,0.002,5.9214582,0.0,0.0,0.6
7475,netbook,3503155,26,6.0,603,3503155,pcmcat247400050000,fake,2674,4.940318,4.940318,3.6,5.0,0.0,6.2500544,0.0,0.0,0.004,5.797986,0.0,0.0,0.6
3146,Power supply,2305228,15,6.0,301,2305228,pcmcat209000050007,fake,1178,11.001974,11.001974,5.0,2.0,0.0,9.052811,0.0,0.0,0.006,11.944765,0.0,0.0,0.3
8230,sirius,9825621,36,1.0,169,9825621,pcmcat232900050017,fake,2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
6133,guitar hero 2,1118411,13,2.0,65,1118411,abcat0703002,fake,2247,16.019403,10.677734,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.485046,0.0,0.0,0.4
5418,carter 4,3232178,114,2.0,371,3232178,abcat0101001,fake,1944,6.9486876,0.0,4.0,7.0,0.0,0.0,0.39423788,1.3540026e-26,0.077,0.0,0.0,0.0,0.9
8336,sony tablet s,3478037,17,2.0,68,3478037,pcmcat165900050032,fake,3012,18.524765,18.524765,4.2,12.0,0.0,0.0,0.0,0.0,0.125,16.84618,0.0,0.0,0.6
5216,boost,2414049,16,1.0,53,2414049,pcmcat180400050000,fake,1878,6.8949366,6.8949366,3.6,154.0,0.0,0.0,0.99257284,0.66442394,0.302,7.089196,0.0,0.0,0.5
3612,Sharp aquos,2009333,21,1.0,102,2009333,cat02661,fake,1331,13.852618,13.852619,4.4,121.0,0.0,0.0,0.0,0.0,0.103,13.550316,0.0,0.0,0.6
8390,speaker wire,8428551,25,1.0,142,8428551,abcat0206001,fake,3027,12.414263,12.414263,3.9,22.0,0.0,10.193706,0.9656545,0.30051544,0.059,15.307735,0.0,0.0,0.7
6583,iPhone case,2532266,21,3.0,403,2532266,pcmcat242000050005,fake,2375,7.8569717,1.7652168,5.0,3.0,0.0,0.0,0.0,0.0,0.005,15.216948,0.0,0.0,0.5
5517,country strong,1329415,14,1.0,23,1329415,pcmcat209400050001,fake,1990,10.837725,10.837725,5.0,1.0,0.0,0.0,0.036609832,0.0,0.609,11.81497,0.0,0.0,0.5
4992,asus desktop,2634096,11,1.0,32,2634096,pcmcat144700050004,fake,1805,7.452857,4.299078,4.3,64.0,0.0,0.0,0.0,0.0,0.344,7.976906,0.0,0.0,0.3
8426,star wars,3039119,85,3.0,1594,3039119,abcat0410023,fake,3040,9.542266,9.542266,4.2,151.0,0.0,4.950268,0.017203592,0.0,0.005,11.488106,0.0,0.0,0.8
7879,ps3,9701695,52,4.0,1042,9701695,pcmcat247400050000,fake,2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
5803,e4200,1678271,30,1.0,34,1678271,pcmcat212600050008,fake,2109,0.0,0.0,4.2,476.0,0.0,0.0,0.3696794,2.0104559e-28,0.882,0.0,0.0,0.0,0.8
2631,Metro pcs,2181252,10,1.0,70,2181252,abcat0508002,fake,954,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.071,14.384325,0.0,0.0,0.1
5065,beats,9836627,10,19.0,1363,9836627,pcmcat234200050001,fake,1835,3.5523186,3.5523186,4.7,67.0,0.0,5.330769,0.3415946,8.729633e-21,0.0,4.46558,0.0,0.0,0.0
1385,Flip,1325243,16,4.0,318,1325243,pcmcat211000050009,fake,531,6.1515274,6.1515274,3.4,16.0,5.369649,0.0,0.0,0.0,0.007,6.0882454,0.0,0.0,0.4
2513,Mac books,9755322,21,1.0,61,9755322,abcat0102003,fake,911,0.0,0.0,4.8,322.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.7
2785,Ncaa 12,2340414,16,1.0,20,2340414,abcat0101001,fake,1021,13.722204,8.907589,3.8,18.0,0.0,2.1011734,0.9717795,0.0128236525,0.8,13.468237,0.0,0.0,0.6
2550,MacBook air,1784371,16,10.0,858,1784371,abcat0715007,fake,923,9.437342,5.531351,4.3,9.0,0.0,12.463862,0.39793968,0.0014121127,0.002,19.565676,0.0,0.0,0.1
8599,the shield,9336024,10,1.0,53,9336024,abcat0401004,fake,3102,6.2592487,6.2592487,5.0,3.0,0.0,0.0,0.02132685,0.0,0.094,7.3267136,0.0,0.0,0.2
4966,archos,2257719,11,3.0,153,2257719,abcat0703002,fake,1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
6765,ipad 2,1945674,39,5.0,1020,1945674,pcmcat209000050008,fake,2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
8045,router,9770315,29,6.0,767,9770315,pcmcat174700050005,fake,2902,7.3770227,7.3770227,4.2,496.0,0.0,6.4040556,0.0,0.0,0.002,7.444769,0.0,0.0,0.6
879,Car radio,1931441,11,5.0,287,1931441,pcmcat152100050029,fake,327,5.017859,0.0,4.7,12.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.1
2131,Jurassic park,3039146,15,1.0,61,3039146,pcmcat233600050006,fake,807,11.299162,11.299162,3.9,8.0,0.0,0.0,0.079897694,1.1580512e-32,0.082,12.62586,0.0,0.0,0.5
8050,routers,2225047,54,1.0,277,2225047,pcmcat209000050007,fake,2903,5.6828527,5.6828527,4.2,241.0,0.0,7.0212965,0.9994107,0.9964132,0.032,0.0,0.0,0.0,0.9
6605,iPod Touch,9225377,12,1.0,28,9225377,pcmcat209400050001,fake,2384,7.41164,7.41164,4.6,1009.0,0.0,10.469266,1.0,0.99969435,0.429,13.821634,0.0,0.0,0.3
4167,Toshiba laptop,2836126,12,9.0,348,2836126,abcat0706002,fake,1533,6.264573,3.546669,4.6,60.0,0.0,0.0,0.0,0.0,0.003,6.629031,0.0,0.0,0.1
3859,Sound card,9716175,10,3.0,83,9716175,pcmcat195200050001,fake,1412,10.4985695,8.505489,3.7,14.0,0.0,5.9345636,6.161706e-08,0.0,0.024,11.869463,0.0,0.0,0.1
4939,apple keyboard,9635348,15,1.0,32,9635348,abcat0206004,fake,1791,13.344323,6.67041,4.7,43.0,0.0,0.0,0.0,0.0,0.469,15.430101,0.0,0.0,0.5
1422,G2x,2507542,14,1.0,22,2507542,abcat0912019,fake,549,10.425808,10.425808,3.4,18.0,0.0,0.0,0.0,0.0,0.636,21.250622,0.0,0.0,0.5
3444,Samsung,2121725,14,11.0,900,2121725,pcmcat223000050006,fake,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,Led tv,2380145,26,1.0,192,2380145,pcmcat209000050007,fake,869,4.7479753,0.0,4.7,80.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.7
2712,Modern warfare,2670179,10,1.0,45,2670179,pcmcat209000050007,fake,980,13.470151,13.47015,3.7,150.0,0.0,11.283604,0.98909724,0.6167574,0.222,12.990131,0.0,0.0,0.2
4900,antenna,9119642,59,2.0,450,9119642,abcat0302037,fake,1779,9.408866,9.408866,4.1,175.0,0.0,6.5005426,0.99188143,0.20202966,0.01,6.6176977,0.0,0.0,0.9
2202,Kindle,1277328,87,3.0,1530,1277328,cat02015,fake,828,6.6731234,6.6731234,0.0,0.0,0.0,7.2470098,2.107539e-08,0.0,0.003,6.59237,0.0,0.0,0.8
86,2881467,2881467,36,1.0,39,2881467,pcmcat247400050001,fake,32,0.0,0.0,4.4,156.0,0.0,0.0,0.0,0.0,0.923,0.0,13.653051,0.0,0.8
8587,the league,3509862,12,1.0,26,3509862,pcmcat143200050016,fake,3097,5.3315973,5.3315973,5.0,5.0,0.0,0.0,0.0327535,1.4e-45,0.231,6.6814213,0.0,0.0,0.4
8327,sony laptops,2925714,21,1.0,121,2925714,abcat0515004,fake,3005,5.3698378,1.6142311,4.2,31.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.6
2189,Kicker,9894213,26,2.0,374,9894213,pcmcat170900050018,fake,823,7.3229046,7.3229046,4.9,17.0,0.0,0.0,0.0,0.0,0.007,7.477563,0.0,0.0,0.6
702,Bose,9039818,32,15.0,1584,9039818,pcmcat165900050048,fake,260,5.8764973,5.8764973,4.3,24.0,7.608409,6.6984835,0.7675011,8.9134994e-10,0.001,7.223134,0.0,0.0,0.4
8140,samsung tv,2363549,15,1.0,276,2363549,pcmcat209000050008,fake,2936,4.812297,0.0,4.1,11.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.4
1147,Digital converter box,1953594,26,2.0,82,1953594,pcmcat209000050007,fake,434,17.16498,11.14242,1.7,37.0,0.0,12.726495,0.9984086,0.8712049,0.159,19.666767,0.0,0.0,0.7
2201,Kindle,1268981,12,14.0,1530,1268981,cat02702,fake,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,Xbox 360 controller,2985153,18,3.0,168,2985153,abcat0205003,fake,1709,13.65493,3.7008743,4.5,4.0,0.0,4.269758,0.0,0.0,0.015,14.244813,0.0,0.0,0.5
5923,flat screen tv,9058743,11,2.0,137,9058743,pcmcat164200050013,fake,2164,15.009148,15.00915,4.6,26.0,12.918168,14.594188,0.83794516,0.022620209,0.027,16.41052,0.0,0.0,0.2
8344,sony vaio,2795668,12,10.0,559,2795668,cat02015,fake,3014,9.289132,5.554329,4.3,3.0,0.0,11.131954,0.0,0.0,0.002,8.8134575,0.0,0.0,0.0
9160,xbox,1251336,21,4.0,328,1251336,pcmcat205700050019,fake,3292,3.6886988,3.6886988,4.7,44.0,0.0,2.0277128,0.61588913,4.41085e-18,0.008,3.9251814,0.0,0.0,0.6
5136,blink 182,3511109,26,2.0,194,3511109,abcat0208011,fake,1857,0.0,0.0,0.0,0.0,0.0,0.0,0.00024248118,0.0,0.045,0.0,0.0,0.0,0.7
2437,Lion king,2864446,21,7.0,904,2864446,pcmcat209000050008,fake,891,11.367494,11.367495,5.0,1.0,0.0,0.0,0.05572473,0.0,0.003,11.46039,0.0,0.0,0.3
9282,zune,9448234,28,3.0,247,9448234,abcat0106016,fake,3329,7.186614,7.186614,3.7,18.0,6.379017,7.5307255,0.0,0.0,0.019,6.7397633,0.0,0.0,0.7
352,Apple laptops,1535918,12,5.0,238,1535918,pcmcat144700050004,fake,150,2.6581287,0.0,4.3,23.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.2
7005,laptop,2731052,17,22.0,2126,2731052,pcmcat230800050019,fake,2513,3.2460928,3.2460928,4.0,82.0,0.0,3.6755955,0.0,0.0,0.0,3.2988844,0.0,0.0,0.0
4741,Xbox hard drive,1252538,27,1.0,56,1252538,cat02015,fake,1718,15.765287,7.3343754,4.8,13.0,0.0,0.0,2.1569059e-23,0.0,0.482,15.928707,0.0,0.0,0.8
9113,wireless router,2089361,50,4.0,816,2089361,abcat0403004,fake,3280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
7716,playstation 3,1903148,12,9.0,543,1903148,pcmcat209000050007,fake,2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,Carpet cleaners,5457542,13,1.0,30,5457542,cat02009,fake,333,0.0,0.0,4.6,269.0,0.0,0.0,3.5168916e-13,0.0,0.433,0.0,0.0,0.0,0.4
7014,laptop,2845044,15,24.0,2126,2845044,pcmcat165900050048,fake,2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,subs,9892921,11,1.0,79,9892921,abcat0711001,fake,3059,0.0,0.0,4.6,37.0,0.0,0.0,0.76678187,3.8772884e-11,0.139,0.0,0.0,0.0,0.2
2173,Keyboard,9311595,13,6.0,385,9311595,abcat0707002,fake,820,5.1649466,5.1649466,4.8,12.0,0.0,5.5776587,0.0,0.0,0.003,5.4183884,0.0,0.0,0.2
1875,Hp touchpad,2884085,69,5.0,7176,2884085,pcmcat152100050029,fake,707,15.832562,13.652498,4.9,15.0,13.37111,14.472293,0.0,0.0,0.001,15.468143,0.0,0.0,0.1
6519,iPhone,3369434,16,7.0,721,3369434,cat02702,fake,2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
8246,skullcandy,8483697,32,2.0,336,8483697,cat02009,fake,2981,6.76344,6.76344,3.9,208.0,0.0,0.0,3.8316253e-16,0.0,0.016,7.3728495,0.0,0.0,0.7
8292,sony bravia,2072067,16,3.0,136,2072067,pcmcat138100050035,fake,2995,4.6446877,0.0,4.7,43.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.5
6410,i pod,9225377,47,1.0,163,9225377,cat02015,fake,2338,0.0,0.0,4.6,1009.0,0.0,0.0,1.0,0.99969435,0.144,6.1797824,0.0,0.0,0.9
9139,world of warcraft,1489324,10,5.0,130,1489324,pcmcat144700050004,fake,3285,12.779974,12.779974,2.8,22.0,0.0,14.454819,0.0,0.0,0.015,14.337719,0.0,0.0,0.1
8119,samsung infuse case,2835039,14,1.0,33,2835039,pcmcat144700050004,fake,2926,16.4489,4.5566826,3.5,13.0,0.0,0.0,0.20531815,7.8712087e-23,0.424,17.798698,0.0,0.0,0.5
8376,soundbar,2052103,13,3.0,162,2052103,pcmcat230800050019,fake,3021,7.338435,7.338435,3.7,110.0,0.0,9.230048,3.3104627e-11,0.0,0.02,6.882145,0.0,0.0,0.3
4589,Wireless headphone,8241422,10,1.0,59,8241422,abcat0206003,fake,1681,10.582481,10.582481,3.3,188.0,0.0,9.505976,0.99075836,0.772657,0.085,0.0,0.0,0.0,0.2
3797,Sony psp,9175082,19,1.0,28,9175082,pcmcat209000050008,fake,1394,9.0054245,9.0054245,4.6,120.0,0.0,6.0915966,0.0,0.0,0.679,9.905886,0.0,0.0,0.6
1044,Dead island,3078095,12,5.0,643,3078095,cat02015,fake,397,9.725847,9.725847,0.0,0.0,0.0,6.9070473,4.505377e-06,0.0,0.003,10.215389,0.0,0.0,0.0
